PIXEL,DESCR,COUNT_
"153124",SHAFFERS RUN BASIN,"10"
"154124",SHAFFERS RUN BASIN,"10"
"155124",SHAFFERS RUN BASIN,"10"
"127124",SHOUSE RUN BASIN,"6"
"125125",SHOUSE RUN BASIN,"6"
"126125",SHOUSE RUN BASIN,"6"
"127125",SHOUSE RUN BASIN,"6"
"126126",SHOUSE RUN BASIN,"6"
"144152",SLEEPY HOLLOW RUN BASIN,"8"
"145152",SLEEPY HOLLOW RUN BASIN,"8"
"144153",SLEEPY HOLLOW RUN BASIN,"8"
"145153",SLEEPY HOLLOW RUN BASIN,"8"
"144154",SLEEPY HOLLOW RUN BASIN,"8"
"145154",SLEEPY HOLLOW RUN BASIN,"8"
"146154",SLEEPY HOLLOW RUN BASIN,"8"
"145155",SLEEPY HOLLOW RUN BASIN,"8"
"146155",SLEEPY HOLLOW RUN BASIN,"8"
"155158",SMITHS RUN BASIN,"2"
"155159",SMITHS RUN BASIN,"2"
"122136",SOUTH FORK MONTOUR RUN BASIN,"12"
"123136",SOUTH FORK MONTOUR RUN BASIN,"12"
"124136",SOUTH FORK MONTOUR RUN BASIN,"12"
"122137",SOUTH FORK MONTOUR RUN BASIN,"12"
"123137",SOUTH FORK MONTOUR RUN BASIN,"12"
"124137",SOUTH FORK MONTOUR RUN BASIN,"12"
"125137",SOUTH FORK MONTOUR RUN BASIN,"12"
"122138",SOUTH FORK MONTOUR RUN BASIN,"12"
"123138",SOUTH FORK MONTOUR RUN BASIN,"12"
"124138",SOUTH FORK MONTOUR RUN BASIN,"12"
"125138",SOUTH FORK MONTOUR RUN BASIN,"12"
"122139",SOUTH FORK MONTOUR RUN BASIN,"12"
"123139",SOUTH FORK MONTOUR RUN BASIN,"12"
"124139",SOUTH FORK MONTOUR RUN BASIN,"12"
"125139",SOUTH FORK MONTOUR RUN BASIN,"12"
"126125",SPRING RUN BASIN,"4"
"127125",SPRING RUN BASIN,"4"
"128125",SPRING RUN BASIN,"4"
"126126",SPRING RUN BASIN,"4"
"127126",SPRING RUN BASIN,"4"
"128126",SPRING RUN BASIN,"4"
"142129",SPRUCE RUN BASIN,"10"
"143129",SPRUCE RUN BASIN,"10"
"139130",SPRUCE RUN BASIN,"10"
"140130",SPRUCE RUN BASIN,"10"
"141130",SPRUCE RUN BASIN,"10"
"142130",SPRUCE RUN BASIN,"10"
"143130",SPRUCE RUN BASIN,"10"
"139131",SPRUCE RUN BASIN,"10"
"140131",SPRUCE RUN BASIN,"10"
"141131",SPRUCE RUN BASIN,"10"
"142131",SPRUCE RUN BASIN,"10"
"143131",SPRUCE RUN BASIN,"10"
"140132",SPRUCE RUN BASIN,"10"
"141132",SPRUCE RUN BASIN,"10"
"155126",SQUAW RUN BASIN,"23"
"156126",SQUAW RUN BASIN,"23"
"157126",SQUAW RUN BASIN,"23"
"154127",SQUAW RUN BASIN,"23"
"155127",SQUAW RUN BASIN,"23"
"156127",SQUAW RUN BASIN,"23"
"157127",SQUAW RUN BASIN,"23"
"154128",SQUAW RUN BASIN,"23"
"155128",SQUAW RUN BASIN,"23"
"156128",SQUAW RUN BASIN,"23"
"154129",SQUAW RUN BASIN,"23"
"155129",SQUAW RUN BASIN,"23"
"156129",SQUAW RUN BASIN,"23"
"154130",SQUAW RUN BASIN,"23"
"155130",SQUAW RUN BASIN,"23"
"156130",SQUAW RUN BASIN,"23"
"157130",SQUAW RUN BASIN,"23"
"154131",SQUAW RUN BASIN,"23"
"155131",SQUAW RUN BASIN,"23"
"156131",SQUAW RUN BASIN,"23"
"157131",SQUAW RUN BASIN,"23"
"158131",SQUAW RUN BASIN,"23"
"155132",SQUAW RUN BASIN,"23"
"156132",SQUAW RUN BASIN,"23"
"157132",SQUAW RUN BASIN,"23"
"158132",SQUAW RUN BASIN,"23"
"156133",SQUAW RUN BASIN,"23"
"157133",SQUAW RUN BASIN,"23"
"158133",SQUAW RUN BASIN,"23"
"156134",SQUAW RUN BASIN,"23"
"157134",SQUAW RUN BASIN,"23"
"154128",STONY CAMP RUN BASIN,"7"
"153129",STONY CAMP RUN BASIN,"7"
"154129",STONY CAMP RUN BASIN,"7"
"155129",STONY CAMP RUN BASIN,"7"
"153130",STONY CAMP RUN BASIN,"7"
"154130",STONY CAMP RUN BASIN,"7"
"155130",STONY CAMP RUN BASIN,"7"
"149143",STREETS RUN BASIN,"34"
"150143",STREETS RUN BASIN,"34"
"148144",STREETS RUN BASIN,"34"
"149144",STREETS RUN BASIN,"34"
"150144",STREETS RUN BASIN,"34"
"151144",STREETS RUN BASIN,"34"
"152144",STREETS RUN BASIN,"34"
"153144",STREETS RUN BASIN,"34"
"148145",STREETS RUN BASIN,"34"
"149145",STREETS RUN BASIN,"34"
"150145",STREETS RUN BASIN,"34"
"151145",STREETS RUN BASIN,"34"
"152145",STREETS RUN BASIN,"34"
"153145",STREETS RUN BASIN,"34"
"148146",STREETS RUN BASIN,"34"
"149146",STREETS RUN BASIN,"34"
"150146",STREETS RUN BASIN,"34"
"151146",STREETS RUN BASIN,"34"
"152146",STREETS RUN BASIN,"34"
"153146",STREETS RUN BASIN,"34"
"154146",STREETS RUN BASIN,"34"
"147147",STREETS RUN BASIN,"34"
"148147",STREETS RUN BASIN,"34"
"149147",STREETS RUN BASIN,"34"
"150147",STREETS RUN BASIN,"34"
"151147",STREETS RUN BASIN,"34"
"152147",STREETS RUN BASIN,"34"
"153147",STREETS RUN BASIN,"34"
"146148",STREETS RUN BASIN,"34"
"147148",STREETS RUN BASIN,"34"
"148148",STREETS RUN BASIN,"34"
"149148",STREETS RUN BASIN,"34"
"150148",STREETS RUN BASIN,"34"
"151148",STREETS RUN BASIN,"34"
"152148",STREETS RUN BASIN,"34"
"147149",STREETS RUN BASIN,"34"
"148149",STREETS RUN BASIN,"34"
"149149",STREETS RUN BASIN,"34"
"150149",STREETS RUN BASIN,"34"
"151149",STREETS RUN BASIN,"34"
"147150",STREETS RUN BASIN,"34"
"148150",STREETS RUN BASIN,"34"
"149150",STREETS RUN BASIN,"34"
"155162",SUNFISH RUN BASIN,"12"
"155163",SUNFISH RUN BASIN,"12"
"156163",SUNFISH RUN BASIN,"12"
"154164",SUNFISH RUN BASIN,"12"
"155164",SUNFISH RUN BASIN,"12"
"156164",SUNFISH RUN BASIN,"12"
"154165",SUNFISH RUN BASIN,"12"
"155165",SUNFISH RUN BASIN,"12"
"156165",SUNFISH RUN BASIN,"12"
"163123",TAWNEY RUN BASIN,"11"
"164123",TAWNEY RUN BASIN,"11"
"163124",TAWNEY RUN BASIN,"11"
"164124",TAWNEY RUN BASIN,"11"
"163125",TAWNEY RUN BASIN,"11"
"164125",TAWNEY RUN BASIN,"11"
"163126",TAWNEY RUN BASIN,"11"
"164126",TAWNEY RUN BASIN,"11"
"163127",TAWNEY RUN BASIN,"11"
"164127",TAWNEY RUN BASIN,"11"
"165127",TAWNEY RUN BASIN,"11"
"164128",TAWNEY RUN BASIN,"11"
"146128",THOMPSON RUN BASIN,"64"
"147128",THOMPSON RUN BASIN,"64"
"146129",THOMPSON RUN BASIN,"64"
"147129",THOMPSON RUN BASIN,"64"
"148129",THOMPSON RUN BASIN,"64"
"146130",THOMPSON RUN BASIN,"64"
"147130",THOMPSON RUN BASIN,"64"
"148130",THOMPSON RUN BASIN,"64"
"147131",THOMPSON RUN BASIN,"64"
"161134",THOMPSON RUN BASIN,"64"
"162134",THOMPSON RUN BASIN,"64"
"163134",THOMPSON RUN BASIN,"64"
"161135",THOMPSON RUN BASIN,"64"
"162135",THOMPSON RUN BASIN,"64"
"163135",THOMPSON RUN BASIN,"64"
"164135",THOMPSON RUN BASIN,"64"
"165135",THOMPSON RUN BASIN,"64"
"166135",THOMPSON RUN BASIN,"64"
"160136",THOMPSON RUN BASIN,"64"
"161136",THOMPSON RUN BASIN,"64"
"162136",THOMPSON RUN BASIN,"64"
"163136",THOMPSON RUN BASIN,"64"
"164136",THOMPSON RUN BASIN,"64"
"165136",THOMPSON RUN BASIN,"64"
"166136",THOMPSON RUN BASIN,"64"
"167136",THOMPSON RUN BASIN,"64"
"160137",THOMPSON RUN BASIN,"64"
"161137",THOMPSON RUN BASIN,"64"
"162137",THOMPSON RUN BASIN,"64"
"163137",THOMPSON RUN BASIN,"64"
"164137",THOMPSON RUN BASIN,"64"
"165137",THOMPSON RUN BASIN,"64"
"166137",THOMPSON RUN BASIN,"64"
"167137",THOMPSON RUN BASIN,"64"
"168137",THOMPSON RUN BASIN,"64"
"162138",THOMPSON RUN BASIN,"64"
"163138",THOMPSON RUN BASIN,"64"
"164138",THOMPSON RUN BASIN,"64"
"165138",THOMPSON RUN BASIN,"64"
"166138",THOMPSON RUN BASIN,"64"
"167138",THOMPSON RUN BASIN,"64"
"168138",THOMPSON RUN BASIN,"64"
"169138",THOMPSON RUN BASIN,"64"
"162139",THOMPSON RUN BASIN,"64"
"163139",THOMPSON RUN BASIN,"64"
"164139",THOMPSON RUN BASIN,"64"
"165139",THOMPSON RUN BASIN,"64"
"167139",THOMPSON RUN BASIN,"64"
"168139",THOMPSON RUN BASIN,"64"
"169139",THOMPSON RUN BASIN,"64"
"170139",THOMPSON RUN BASIN,"64"
"161140",THOMPSON RUN BASIN,"64"
"162140",THOMPSON RUN BASIN,"64"
"163140",THOMPSON RUN BASIN,"64"
"164140",THOMPSON RUN BASIN,"64"
"165140",THOMPSON RUN BASIN,"64"
"168140",THOMPSON RUN BASIN,"64"
"169140",THOMPSON RUN BASIN,"64"
"170140",THOMPSON RUN BASIN,"64"
"161141",THOMPSON RUN BASIN,"64"
"162141",THOMPSON RUN BASIN,"64"
"163141",THOMPSON RUN BASIN,"64"
"164141",THOMPSON RUN BASIN,"64"
"169141",THOMPSON RUN BASIN,"64"
"170141",THOMPSON RUN BASIN,"64"
"161142",THOMPSON RUN BASIN,"64"
"162142",THOMPSON RUN BASIN,"64"
"161143",THOMPSON RUN BASIN,"64"
"156145",THOMPSON RUN BASIN,"64"
"157145",THOMPSON RUN BASIN,"64"
"158145",THOMPSON RUN BASIN,"64"
"159145",THOMPSON RUN BASIN,"64"
"153146",THOMPSON RUN BASIN,"64"
"154146",THOMPSON RUN BASIN,"64"
"155146",THOMPSON RUN BASIN,"64"
"156146",THOMPSON RUN BASIN,"64"
"157146",THOMPSON RUN BASIN,"64"
"158146",THOMPSON RUN BASIN,"64"
"159146",THOMPSON RUN BASIN,"64"
"152147",THOMPSON RUN BASIN,"64"
"153147",THOMPSON RUN BASIN,"64"
"154147",THOMPSON RUN BASIN,"64"
"155147",THOMPSON RUN BASIN,"64"
"156147",THOMPSON RUN BASIN,"64"
"157147",THOMPSON RUN BASIN,"64"
"158147",THOMPSON RUN BASIN,"64"
"152148",THOMPSON RUN BASIN,"64"
"153148",THOMPSON RUN BASIN,"64"
"154148",THOMPSON RUN BASIN,"64"
"155148",THOMPSON RUN BASIN,"64"
"156148",THOMPSON RUN BASIN,"64"
"157148",THOMPSON RUN BASIN,"64"
"132143",THOMS RUN BASIN,"13"
"133143",THOMS RUN BASIN,"13"
"131144",THOMS RUN BASIN,"13"
"132144",THOMS RUN BASIN,"13"
"133144",THOMS RUN BASIN,"13"
"134144",THOMS RUN BASIN,"13"
"135144",THOMS RUN BASIN,"13"
"131145",THOMS RUN BASIN,"13"
"132145",THOMS RUN BASIN,"13"
"133145",THOMS RUN BASIN,"13"
"134145",THOMS RUN BASIN,"13"
"135145",THOMS RUN BASIN,"13"
"136145",THOMS RUN BASIN,"13"
"133146",THOMS RUN BASIN,"13"
"134146",THOMS RUN BASIN,"13"
"135146",THOMS RUN BASIN,"13"
"136146",THOMS RUN BASIN,"13"
"130129",THORN RUN BASIN,"10"
"131129",THORN RUN BASIN,"10"
"132129",THORN RUN BASIN,"10"
"129130",THORN RUN BASIN,"10"
"130130",THORN RUN BASIN,"10"
"131130",THORN RUN BASIN,"10"
"132130",THORN RUN BASIN,"10"
"129131",THORN RUN BASIN,"10"
"130131",THORN RUN BASIN,"10"
"131131",THORN RUN BASIN,"10"
"132131",THORN RUN BASIN,"10"
"137126",TOMS RUN BASIN,"11"
"138126",TOMS RUN BASIN,"11"
"136127",TOMS RUN BASIN,"11"
"137127",TOMS RUN BASIN,"11"
"138127",TOMS RUN BASIN,"11"
"136128",TOMS RUN BASIN,"11"
"137128",TOMS RUN BASIN,"11"
"138128",TOMS RUN BASIN,"11"
"136129",TOMS RUN BASIN,"11"
"137129",TOMS RUN BASIN,"11"
"136130",TOMS RUN BASIN,"11"
"137130",TOMS RUN BASIN,"11"
"130133",TROUT RUN BASIN,"7"
"131133",TROUT RUN BASIN,"7"
"130134",TROUT RUN BASIN,"7"
"131134",TROUT RUN BASIN,"7"
"132134",TROUT RUN BASIN,"7"
"130135",TROUT RUN BASIN,"7"
"131135",TROUT RUN BASIN,"7"
"132135",TROUT RUN BASIN,"7"
"131136",TROUT RUN BASIN,"7"
"132136",TROUT RUN BASIN,"7"
"158138",TURTLE CREEK BASIN,"75"
"159138",TURTLE CREEK BASIN,"75"
"167138",TURTLE CREEK BASIN,"75"
"157139",TURTLE CREEK BASIN,"75"
"158139",TURTLE CREEK BASIN,"75"
"159139",TURTLE CREEK BASIN,"75"
"160139",TURTLE CREEK BASIN,"75"
"165139",TURTLE CREEK BASIN,"75"
"166139",TURTLE CREEK BASIN,"75"
"167139",TURTLE CREEK BASIN,"75"
"168139",TURTLE CREEK BASIN,"75"
"157140",TURTLE CREEK BASIN,"75"
"158140",TURTLE CREEK BASIN,"75"
"159140",TURTLE CREEK BASIN,"75"
"160140",TURTLE CREEK BASIN,"75"
"161140",TURTLE CREEK BASIN,"75"
"164140",TURTLE CREEK BASIN,"75"
"165140",TURTLE CREEK BASIN,"75"
"166140",TURTLE CREEK BASIN,"75"
"167140",TURTLE CREEK BASIN,"75"
"168140",TURTLE CREEK BASIN,"75"
"169140",TURTLE CREEK BASIN,"75"
"170140",TURTLE CREEK BASIN,"75"
"171140",TURTLE CREEK BASIN,"75"
"157141",TURTLE CREEK BASIN,"75"
"158141",TURTLE CREEK BASIN,"75"
"159141",TURTLE CREEK BASIN,"75"
"160141",TURTLE CREEK BASIN,"75"
"161141",TURTLE CREEK BASIN,"75"
"162141",TURTLE CREEK BASIN,"75"
"163141",TURTLE CREEK BASIN,"75"
"164141",TURTLE CREEK BASIN,"75"
"165141",TURTLE CREEK BASIN,"75"
"166141",TURTLE CREEK BASIN,"75"
"167141",TURTLE CREEK BASIN,"75"
"168141",TURTLE CREEK BASIN,"75"
"169141",TURTLE CREEK BASIN,"75"
"170141",TURTLE CREEK BASIN,"75"
"171141",TURTLE CREEK BASIN,"75"
"158142",TURTLE CREEK BASIN,"75"
"159142",TURTLE CREEK BASIN,"75"
"160142",TURTLE CREEK BASIN,"75"
"161142",TURTLE CREEK BASIN,"75"
"162142",TURTLE CREEK BASIN,"75"
"163142",TURTLE CREEK BASIN,"75"
"164142",TURTLE CREEK BASIN,"75"
"165142",TURTLE CREEK BASIN,"75"
"166142",TURTLE CREEK BASIN,"75"
"167142",TURTLE CREEK BASIN,"75"
"168142",TURTLE CREEK BASIN,"75"
"169142",TURTLE CREEK BASIN,"75"
"170142",TURTLE CREEK BASIN,"75"
"171142",TURTLE CREEK BASIN,"75"
"158143",TURTLE CREEK BASIN,"75"
"159143",TURTLE CREEK BASIN,"75"
"160143",TURTLE CREEK BASIN,"75"
"161143",TURTLE CREEK BASIN,"75"
"162143",TURTLE CREEK BASIN,"75"
"163143",TURTLE CREEK BASIN,"75"
"164143",TURTLE CREEK BASIN,"75"
"165143",TURTLE CREEK BASIN,"75"
"166143",TURTLE CREEK BASIN,"75"
"167143",TURTLE CREEK BASIN,"75"
"168143",TURTLE CREEK BASIN,"75"
"169143",TURTLE CREEK BASIN,"75"
"170143",TURTLE CREEK BASIN,"75"
"159144",TURTLE CREEK BASIN,"75"
"160144",TURTLE CREEK BASIN,"75"
"161144",TURTLE CREEK BASIN,"75"
"162144",TURTLE CREEK BASIN,"75"
"163144",TURTLE CREEK BASIN,"75"
"164144",TURTLE CREEK BASIN,"75"
"165144",TURTLE CREEK BASIN,"75"
"166144",TURTLE CREEK BASIN,"75"
"167144",TURTLE CREEK BASIN,"75"
"168144",TURTLE CREEK BASIN,"75"
"169144",TURTLE CREEK BASIN,"75"
"159145",TURTLE CREEK BASIN,"75"
"160145",TURTLE CREEK BASIN,"75"
"161145",TURTLE CREEK BASIN,"75"
"162145",TURTLE CREEK BASIN,"75"
"163145",TURTLE CREEK BASIN,"75"
"164145",TURTLE CREEK BASIN,"75"
"165145",TURTLE CREEK BASIN,"75"
"166145",TURTLE CREEK BASIN,"75"
"167145",TURTLE CREEK BASIN,"75"
"160146",TURTLE CREEK BASIN,"75"
"161146",TURTLE CREEK BASIN,"75"
"162146",TURTLE CREEK BASIN,"75"
"163146",TURTLE CREEK BASIN,"75"
"164146",TURTLE CREEK BASIN,"75"
"165146",TURTLE CREEK BASIN,"75"
"150114",WEST BRANCH DEER CREEK BASIN,"15"
"150115",WEST BRANCH DEER CREEK BASIN,"15"
"151115",WEST BRANCH DEER CREEK BASIN,"15"
"150116",WEST BRANCH DEER CREEK BASIN,"15"
"151116",WEST BRANCH DEER CREEK BASIN,"15"
"152116",WEST BRANCH DEER CREEK BASIN,"15"
"153116",WEST BRANCH DEER CREEK BASIN,"15"
"151117",WEST BRANCH DEER CREEK BASIN,"15"
"152117",WEST BRANCH DEER CREEK BASIN,"15"
"153117",WEST BRANCH DEER CREEK BASIN,"15"
"151118",WEST BRANCH DEER CREEK BASIN,"15"
"152118",WEST BRANCH DEER CREEK BASIN,"15"
"153118",WEST BRANCH DEER CREEK BASIN,"15"
"154118",WEST BRANCH DEER CREEK BASIN,"15"
"152119",WEST BRANCH DEER CREEK BASIN,"15"
"153119",WEST BRANCH DEER CREEK BASIN,"15"
"154119",WEST BRANCH DEER CREEK BASIN,"15"
"153120",WEST BRANCH DEER CREEK BASIN,"15"
"154120",WEST BRANCH DEER CREEK BASIN,"15"
"162119",WEST DEER CREEK BASIN,"4"
"163119",WEST DEER CREEK BASIN,"4"
"162120",WEST DEER CREEK BASIN,"4"
"141116",WEXFORD RUN BASIN,"13"
"142116",WEXFORD RUN BASIN,"13"
"141117",WEXFORD RUN BASIN,"13"
"142117",WEXFORD RUN BASIN,"13"
"141118",WEXFORD RUN BASIN,"13"
"142118",WEXFORD RUN BASIN,"13"
"141119",WEXFORD RUN BASIN,"13"
"142119",WEXFORD RUN BASIN,"13"
"141120",WEXFORD RUN BASIN,"13"
"142120",WEXFORD RUN BASIN,"13"
"141121",WEXFORD RUN BASIN,"13"
"142121",WEXFORD RUN BASIN,"13"
"143121",WEXFORD RUN BASIN,"13"
"149114",WILLOW RUN BASIN,"16"
"150114",WILLOW RUN BASIN,"16"
"148115",WILLOW RUN BASIN,"16"
"149115",WILLOW RUN BASIN,"16"
"150115",WILLOW RUN BASIN,"16"
"148116",WILLOW RUN BASIN,"16"
"149116",WILLOW RUN BASIN,"16"
"150116",WILLOW RUN BASIN,"16"
"151116",WILLOW RUN BASIN,"16"
"148117",WILLOW RUN BASIN,"16"
"149117",WILLOW RUN BASIN,"16"
"150117",WILLOW RUN BASIN,"16"
"151117",WILLOW RUN BASIN,"16"
"149118",WILLOW RUN BASIN,"16"
"150118",WILLOW RUN BASIN,"16"
"151118",WILLOW RUN BASIN,"16"
"149119",WILLOW RUN BASIN,"16"
"150119",WILLOW RUN BASIN,"16"
"149120",WILLOW RUN BASIN,"16"
"150120",WILLOW RUN BASIN,"16"
"148121",WILLOW RUN BASIN,"16"
"149121",WILLOW RUN BASIN,"16"
"150121",WILLOW RUN BASIN,"16"
"149122",WILLOW RUN BASIN,"16"
"158154",WYLIE RUN BASIN,"17"
"158155",WYLIE RUN BASIN,"17"
"159155",WYLIE RUN BASIN,"17"
"157156",WYLIE RUN BASIN,"17"
"158156",WYLIE RUN BASIN,"17"
"159156",WYLIE RUN BASIN,"17"
"160156",WYLIE RUN BASIN,"17"
"156157",WYLIE RUN BASIN,"17"
"157157",WYLIE RUN BASIN,"17"
"158157",WYLIE RUN BASIN,"17"
"159157",WYLIE RUN BASIN,"17"
"160157",WYLIE RUN BASIN,"17"
"156158",WYLIE RUN BASIN,"17"
"157158",WYLIE RUN BASIN,"17"
"158158",WYLIE RUN BASIN,"17"
"159158",WYLIE RUN BASIN,"17"
"157159",WYLIE RUN BASIN,"17"
"158159",WYLIE RUN BASIN,"17"
"159159",WYLIE RUN BASIN,"17"
"156149",YOUGHIOGHENY RIVER,"97"
"157149",YOUGHIOGHENY RIVER,"97"
"158149",YOUGHIOGHENY RIVER,"97"
"159149",YOUGHIOGHENY RIVER,"97"
"156150",YOUGHIOGHENY RIVER,"97"
"157150",YOUGHIOGHENY RIVER,"97"
"158150",YOUGHIOGHENY RIVER,"97"
"159150",YOUGHIOGHENY RIVER,"97"
"160150",YOUGHIOGHENY RIVER,"97"
"156151",YOUGHIOGHENY RIVER,"97"
"157151",YOUGHIOGHENY RIVER,"97"
"158151",YOUGHIOGHENY RIVER,"97"
"159151",YOUGHIOGHENY RIVER,"97"
"160151",YOUGHIOGHENY RIVER,"97"
"156152",YOUGHIOGHENY RIVER,"97"
"157152",YOUGHIOGHENY RIVER,"97"
"158152",YOUGHIOGHENY RIVER,"97"
"159152",YOUGHIOGHENY RIVER,"97"
"160152",YOUGHIOGHENY RIVER,"97"
"161152",YOUGHIOGHENY RIVER,"97"
"162152",YOUGHIOGHENY RIVER,"97"
"163152",YOUGHIOGHENY RIVER,"97"
"157153",YOUGHIOGHENY RIVER,"97"
"158153",YOUGHIOGHENY RIVER,"97"
"159153",YOUGHIOGHENY RIVER,"97"
"160153",YOUGHIOGHENY RIVER,"97"
"161153",YOUGHIOGHENY RIVER,"97"
"162153",YOUGHIOGHENY RIVER,"97"
"163153",YOUGHIOGHENY RIVER,"97"
"158154",YOUGHIOGHENY RIVER,"97"
"159154",YOUGHIOGHENY RIVER,"97"
"160154",YOUGHIOGHENY RIVER,"97"
"161154",YOUGHIOGHENY RIVER,"97"
"162154",YOUGHIOGHENY RIVER,"97"
"163154",YOUGHIOGHENY RIVER,"97"
"164154",YOUGHIOGHENY RIVER,"97"
"158155",YOUGHIOGHENY RIVER,"97"
"159155",YOUGHIOGHENY RIVER,"97"
"160155",YOUGHIOGHENY RIVER,"97"
"161155",YOUGHIOGHENY RIVER,"97"
"162155",YOUGHIOGHENY RIVER,"97"
"163155",YOUGHIOGHENY RIVER,"97"
"164155",YOUGHIOGHENY RIVER,"97"
"159156",YOUGHIOGHENY RIVER,"97"
"160156",YOUGHIOGHENY RIVER,"97"
"161156",YOUGHIOGHENY RIVER,"97"
"162156",YOUGHIOGHENY RIVER,"97"
"163156",YOUGHIOGHENY RIVER,"97"
"164156",YOUGHIOGHENY RIVER,"97"
"165156",YOUGHIOGHENY RIVER,"97"
"160157",YOUGHIOGHENY RIVER,"97"
"161157",YOUGHIOGHENY RIVER,"97"
"162157",YOUGHIOGHENY RIVER,"97"
"163157",YOUGHIOGHENY RIVER,"97"
"160158",YOUGHIOGHENY RIVER,"97"
"161158",YOUGHIOGHENY RIVER,"97"
"162158",YOUGHIOGHENY RIVER,"97"
"163158",YOUGHIOGHENY RIVER,"97"
"160159",YOUGHIOGHENY RIVER,"97"
"161159",YOUGHIOGHENY RIVER,"97"
"162159",YOUGHIOGHENY RIVER,"97"
"163159",YOUGHIOGHENY RIVER,"97"
"161160",YOUGHIOGHENY RIVER,"97"
"162160",YOUGHIOGHENY RIVER,"97"
"163160",YOUGHIOGHENY RIVER,"97"
"162161",YOUGHIOGHENY RIVER,"97"
"161162",YOUGHIOGHENY RIVER,"97"
"162162",YOUGHIOGHENY RIVER,"97"
"161163",YOUGHIOGHENY RIVER,"97"
"162163",YOUGHIOGHENY RIVER,"97"
"163163",YOUGHIOGHENY RIVER,"97"
"161164",YOUGHIOGHENY RIVER,"97"
"162164",YOUGHIOGHENY RIVER,"97"
"162124",YUTES RUN BASIN,"3"
"163124",YUTES RUN BASIN,"3"
"162125",YUTES RUN BASIN,"3"
"163125",YUTES RUN BASIN,"3"
"162126",YUTES RUN BASIN,"3"
"163126",YUTES RUN BASIN,"3"
"156113",,"68"
"157113",,"68"
"127125",,"68"
"128125",,"68"
"135129",,"68"
"136129",,"68"
"164129",,"68"
"165129",,"68"
"135130",,"68"
"155148",,"68"
"156148",,"68"
"155149",,"68"
"156149",,"68"
"165150",,"68"
"165151",,"68"
"164153",,"68"
"163154",,"68"
"164154",,"68"
"152159",,"68"
"153159",,"68"
"159164",,"68"
"160164",,"68"
"158165",,"68"
"159165",,"68"
"134111",,
"135111",,
"136111",,
"137111",,
"138111",,
"139111",,
"140111",,
"141111",,
"142111",,
"143111",,
"133112",,
"144112",,
"145112",,
"146112",,
"147112",,
"148112",,
"149112",,
"150112",,
"151112",,
"152112",,
"153112",,
"154112",,
"155112",,
"156112",,
"157112",,
"158112",,
"159112",,
"160112",,
"161112",,
"162112",,
"163112",,
"164112",,
"165112",,
"166112",,
"167112",,
"133113",,
"168113",,
"169113",,
"170113",,
"171113",,
"172113",,
"173113",,
"174113",,
"133114",,
"174114",,
"133115",,
"174115",,
"133116",,
"174116",,
"133117",,
"174117",,
"131118",,
"132118",,
"133118",,
"174118",,
"130119",,
"173119",,
"129120",,
"130120",,
"172120",,
"127121",,
"128121",,
"171121",,
"127122",,
"169122",,
"170122",,
"126123",,
"167123",,
"168123",,
"124124",,
"125124",,
"167124",,
"123125",,
"124125",,
"167125",,
"122126",,
"123126",,
"167126",,
"168126",,
"169126",,
"170126",,
"121127",,
"122127",,
"170127",,
"171127",,
"120128",,
"171128",,
"172128",,
"119129",,
"172129",,
"173129",,
"118130",,
"173130",,
"117131",,
"173131",,
"115132",,
"116132",,
"173132",,
"115133",,
"173133",,
"115134",,
"173134",,
"115135",,
"116135",,
"173135",,
"116136",,
"172136",,
"117137",,
"172137",,
"118138",,
"172138",,
"119139",,
"172139",,
"120140",,
"172140",,
"121141",,
"172141",,
"121142",,
"122142",,
"172142",,
"122143",,
"123143",,
"171143",,
"172143",,
"123144",,
"124144",,
"170144",,
"171144",,
"172144",,
"124145",,
"168145",,
"169145",,
"170145",,
"171145",,
"172145",,
"173145",,
"124146",,
"125146",,
"167146",,
"168146",,
"169146",,
"170146",,
"171146",,
"172146",,
"173146",,
"174146",,
"125147",,
"126147",,
"166147",,
"167147",,
"168147",,
"169147",,
"170147",,
"171147",,
"172147",,
"173147",,
"174147",,
"127148",,
"166148",,
"167148",,
"168148",,
"169148",,
"170148",,
"171148",,
"172148",,
"173148",,
"128149",,
"166149",,
"167149",,
"168149",,
"169149",,
"170149",,
"171149",,
"172149",,
"128150",,
"129150",,
"166150",,
"167150",,
"168150",,
"169150",,
"170150",,
"171150",,
"129151",,
"130151",,
"166151",,
"167151",,
"168151",,
"169151",,
"170151",,
"131152",,
"132152",,
"133152",,
"165152",,
"167152",,
"168152",,
"133153",,
"134153",,
"135153",,
"165153",,
"136154",,
"137154",,
"165154",,
"138155",,
"139155",,
"140155",,
"165155",,
"166155",,
"141156",,
"142156",,
"166156",,
"143157",,
"144157",,
"145157",,
"166157",,
"145158",,
"146158",,
"147158",,
"165158",,
"148159",,
"149159",,
"165159",,
"148160",,
"149160",,
"150160",,
"151160",,
"164160",,
"147161",,
"164161",,
"147162",,
"165162",,
"147163",,
"165163",,
"148164",,
"163164",,
"164164",,
"165164",,
"149165",,
"150165",,
"160165",,
"161165",,
"162165",,
"151166",,
"152166",,
"158166",,
"159166",,
"160166",,
"152167",,
"153167",,
"154167",,
"155167",,
"156167",,
"157167",,
